Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,,,
resultfinal8,8,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,86,5,0,94.50549451,5.494505495,0,0.891122278,0.037022243,0.190332297,10.94070023,46.33370359,110.5866366,142.3481217,-31.76148504,1.215237765,1.564265073,-0.349027308,96.23134678,1.057487327,87.01896516,0.982758621,57,0.060606061,2,0.939393939,31,0.017241379,1,0.966101695,0.982758621,0.974358974,0.928480416,0.99738767,0.998590388,0.945054945,0.041375291,0.958624709,0.054945055,0.949548333,0.945054945,0.946587771,0.911275826,0.986838802,0.959248758,0.867008547,0.945054945,0.004,0,0,0,0,0,50626,142390,40024,94.50549451,33.6996337,?,,,
resultfinal8,8,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.009008538,0.087333045,2.662175759,21.2599937,110.5866366,21.30323006,89.28340655,1.215237765,0.234101429,0.981136336,107.9345011,1.186093419,97.60175767,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.998669645,0.988814757,0.97124183,0.989010989,0,0,0,0,0,0,50626,142390,40024,98.9010989,33.6996337,?,,,
resultfinal8,8,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,91,0,0,100,0,0,1,1.18E-04,6.18E-04,0.034768453,0.150363116,110.5866366,0.023206815,110.5634298,1.215237765,2.55E-04,1.214982745,110.5634298,1.214982745,99.97901481,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,50626,142390,40024,100,33.33333333,?,,,
resultfinal8,8,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.007749021,0.085630909,2.289966935,20.84563281,110.5866366,54.98327409,55.60336253,1.215237765,0.604211803,0.611025962,108.3935811,1.191138254,98.01688919,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.996865204,0.998383621,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.997740355,0.996026295,0.974879227,0.989010989,0,0,0,0,0,0,50626,142390,40024,98.9010989,33.6996337,?,,,
resultfinal8,8,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935369318,0.023976281,0.149710674,7.085397512,36.44494453,110.5866366,272.6836136,-162.0969769,1.215237765,2.996523226,-1.781285461,101.9502929,1.120332889,92.19042738,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.989550679,0.995579134,0.967032967,0.00970696,0.99029304,0.032967033,0.967846968,0.967032967,0.967296198,0.950495152,0.97524234,0.951913663,0.930614477,0.967032967,0,0,0,0,0,0,50626,142390,40024,96.7032967,33.6996337,?,,,
resultfinal8,8,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95751634,0.016579996,0.122548699,4.867031215,29.60970003,111.7337764,57.18731101,54.54646544,1.227843697,0.628431989,0.599411708,105.3992436,1.158233446,94.3306912,0.98245614,56,0,0,1,34,0.01754386,1,1,0.98245614,0.991150442,0.976926796,0.997936017,0.998849583,0.978021978,0.00555174,0.99444826,0.021978022,0.978414443,0.978021978,0.978073254,0.966011161,0.997407136,0.990659925,0.943370494,0.978021978,0,0,0,0,0,0,50626,142390,40024,97.8021978,33.6996337,?,,,
resultfinal8,8,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956772334,0.015091203,0.121696591,4.447428651,29.53353081,109.9297827,139.0218706,-29.09208788,1.22144203,1.544687451,-0.323245421,105.3002947,1.170003274,95.78868626,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.977777778,0.001874163,0.998125837,0.022222222,0.982716049,0.977777778,0.978722222,0.974413148,0.997019327,0.976318681,0.945,0.977777778,0,0,0,0,0,0,50626,142531,39883,97.77777778,33.33333333,?,,,
resultfinal8,8,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,818,90,90,0,0,100,0,0,1,5.24E-04,0.005060341,0.154518293,1.228052027,109.9297827,0.104711345,109.8250714,1.22144203,0.001163459,1.220278571,109.8250714,1.220278571,99.90474706,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,50626,142531,39883,100,33.7037037,?,,,
resultfinal8,9,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,91,0,0,100,0,0,1,1.46E-04,8.36E-04,0.043088185,0.203584991,110.5866366,0.028782452,110.5578542,1.215237765,3.16E-04,1.214921474,110.5578542,1.214921474,99.97397294,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,50626,142390,40024,100,33.33333333,?,,,
resultfinal8,9,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.936702991,0.023149567,0.148070593,6.841089347,36.04568987,110.5866366,103.5839381,7.002698544,1.215237765,1.138285034,0.076952731,103.8450646,1.141154556,93.90380955,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.995297806,0.997501054,0.967032967,0.002747253,0.997252747,0.032967033,0.976923077,0.967032967,0.969641298,0.949354484,0.994326187,0.967426751,0.92879257,0.967032967,0,0,0,0,0,0,50626,142390,40024,96.7032967,33.6996337,?,,,
resultfinal8,9,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,91,0,0,100,0,0,1,3.81E-04,0.003123257,0.112664866,0.760312782,110.5866366,0.07605749,110.5105791,1.215237765,8.36E-04,1.214401968,110.5105791,1.214401968,99.93122362,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,50626,142390,40024,100,33.33333333,?,,,
resultfinal8,9,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,86,5,0,94.50549451,5.494505495,0,0.890282132,0.035765445,0.186749126,10.5692953,45.46143137,110.5866366,127.4298662,-16.84322956,1.215237765,1.4003282,-0.185090435,96.31687148,1.058427159,87.09630244,1,58,0.060606061,2,0.939393939,31,0,0,0.966666667,1,0.983050847,0.952932741,0.998955068,0.999425287,0.945054945,0.041375291,0.958624709,0.054945055,0.949908425,0.945054945,0.946063506,0.919214615,0.987238037,0.971524223,0.862831008,0.945054945,0,0,0,0,0,0,50626,142390,40024,95.6043956,33.6996337,?,,,
resultfinal8,9,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,91,0,0,100,0,0,1,0.001148361,0.009147544,0.33936011,2.226840203,110.5866366,0.234928867,110.3517077,1.215237765,0.002581636,1.212656129,110.3517077,1.212656129,99.78756125,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,50626,142390,40024,100,33.6996337,?,,,
resultfinal8,9,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,86,5,0,94.50549451,5.494505495,0,0.894504985,0.036747617,0.188817075,10.85954366,45.96484432,110.5866366,208.7126604,-98.12602381,1.215237765,2.293545719,-1.078307954,97.97702124,1.076670563,88.59752339,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.998955068,0.999425287,0.945054945,0.008058608,0.991941392,0.054945055,0.957802198,0.945054945,0.949387042,0.923641495,0.99215894,0.964193405,0.876504988,0.945054945,0,0,0,0,0,0,50626,142390,40024,94.50549451,33.6996337,?,,,
resultfinal8,9,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956186808,0.014673157,0.120992358,4.336166719,29.45387687,110.5866366,172.5992162,-62.01257962,1.215237765,1.896694684,-0.681456919,102.9890352,1.13174764,93.12972921,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978021978,0.008791209,0.991208791,0.021978022,0.979591837,0.978021978,0.976597477,0.972666475,0.985806867,0.970701439,0.932098765,0.978021978,0,0,0,0,0,0,50626,142390,40024,97.8021978,33.33333333,?,,,
resultfinal8,9,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,91,0,0,100,0,0,1,1.57E-04,0.001065322,0.046118967,0.257398608,111.7337764,0.031051491,111.702725,1.227843697,3.41E-04,1.227502472,111.702725,1.227502472,99.9722094,1,57,0,0,1,34,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,50626,142390,40024,100,33.33333333,?,,,
resultfinal8,9,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,818,90,87,3,0,96.66666667,3.333333333,0,0.93592786,0.022246527,0.148907324,6.556127075,36.13707675,109.9297827,95.52012106,14.40966166,1.22144203,1.061334678,0.160107352,103.241445,1.147127167,93.91580921,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.996810207,0.998329156,0.966666667,0.002811245,0.997188755,0.033333333,0.976666667,0.966666667,0.969114234,0.95565707,0.996174661,0.978062383,0.924893285,0.966666667,0,0,0,0,0,0,50626,142531,39883,96.66666667,33.33333333,?,,,
resultfinal8,9,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.957091776,0.016812431,0.122588879,4.954680589,29.75007287,109.9297827,75.11536095,34.81442178,1.22144203,0.834615122,0.386826909,105.116377,1.167959744,95.62138157,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.996810207,0.998329156,0.977777778,0.001874163,0.998125837,0.022222222,0.982716049,0.977777778,0.97900857,0.967306066,0.996735236,0.978362728,0.948847533,0.977777778,0,0,0,0,0,0,50626,142531,39883,97.77777778,34.07407407,?,,,
resultfinal8,10,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,86,5,0,94.50549451,5.494505495,0,0.896918894,0.034939624,0.182634276,10.25647033,44.12732371,111.7337764,262.6450852,-150.9113088,1.227843697,2.886209728,-1.65836603,101.0331226,1.110254095,90.42308052,0.964912281,55,0,0,1,34,0.035087719,2,1,0.964912281,0.982142857,0.954623508,0.995356037,0.997415582,0.945054945,0.004578755,0.995421245,0.054945055,0.967948718,0.945054945,0.951118707,0.928326711,0.992463331,0.961986277,0.886720478,0.945054945,0,0,0,0,0,0,50626,142390,40024,95.6043956,33.6996337,?,,,
resultfinal8,10,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956973995,0.014596667,0.119922659,4.313562635,29.19347384,110.5866366,21.52158284,89.06505378,1.215237765,0.23650091,0.978736855,106.0247192,1.165106804,95.87480223,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978021978,0.001831502,0.998168498,0.021978022,0.982905983,0.978021978,0.978956044,0.974767203,0.999700117,0.998219373,0.945,0.978021978,0,0,0,0,0,0,50626,142390,40024,97.8021978,33.33333333,?,,,
resultfinal8,10,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.015088405,0.121144393,4.458879465,29.4908877,110.5866366,38.58690266,71.99973395,1.215237765,0.424031897,0.791205868,104.4149722,1.147417277,94.41915898,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.999477534,0.999707773,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.997628196,0.988911949,0.942996002,0.978021978,0,0,0,0,0,0,50626,142390,40024,97.8021978,33.6996337,?,,,
resultfinal8,10,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978193146,0.007361005,0.085361588,2.175301657,20.78007029,110.5866366,8.5417511,102.0448855,1.215237765,0.093865397,1.121372368,106.7830172,1.173439749,96.56050717,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,0.004395604,0.995604396,0.010989011,0.989417989,0.989010989,0.988692005,0.986367689,0.999700117,0.998219373,0.968069666,0.989010989,0,0,0,0,0,0,50626,142390,40024,98.9010989,33.33333333,?,,,
resultfinal8,10,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957615277,0.016687626,0.121775674,4.931476423,29.64456418,110.5866366,127.4112401,-16.82460346,1.215237765,1.400123517,-0.184885752,105.951248,1.164299428,95.80836458,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.995297806,0.997558783,0.978021978,0.001831502,0.998168498,0.021978022,0.982905983,0.978021978,0.979202815,0.960861972,0.995694781,0.976012522,0.95248538,0.978021978,0.004,0,0,0,0,0,50626,142390,40024,97.8021978,34.43223443,?,,,
resultfinal8,10,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.007777636,0.085643979,2.298423164,20.84881442,110.5866366,24.34758542,86.2390512,1.215237765,0.267555884,0.947681881,108.2103173,1.189124366,97.85116959,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.99913859,0.992242282,0.97124183,0.989010989,0,0,0,0,0,0,50626,142390,40024,98.9010989,33.33333333,?,,,
resultfinal8,10,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.936702991,0.022058623,0.147949366,6.518697077,36.01617903,110.5866366,50.85190567,59.73473095,1.215237765,0.55881215,0.656425615,104.0685936,1.143610919,94.10593976,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.998432602,0.999152063,0.967032967,0.002747253,0.997252747,0.032967033,0.976923077,0.967032967,0.969641298,0.949354484,0.997654543,0.978251928,0.92879257,0.967032967,0,0,0,0,0,0,50626,142390,40024,96.7032967,33.33333333,?,,,
resultfinal8,10,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.004919019,0.044503441,1.453653535,10.83373276,110.5866366,1.266634201,109.3200024,1.215237765,0.013919057,1.201318708,109.3200024,1.201318708,98.85462273,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,1,1,0.97124183,0.989010989,0,0,0,0,0,0,50626,142390,40024,100,34.43223443,?,,,
resultfinal8,10,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978086194,0.007538857,0.086069037,2.2217269,20.88737695,109.9297827,21.43273317,88.49704956,1.22144203,0.23814148,0.983300551,106.1058071,1.178953412,96.52143799,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.988888889,0.004513889,0.995486111,0.011111111,0.989300412,0.988888889,0.98856636,0.986176806,0.998060994,0.991844702,0.968069666,0.988888889,0,0,0,0,0,0,50626,142531,39883,98.88888889,33.33333333,?,,,
resultfinal8,10,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.48E+18,2.02E+07,818,90,87,3,0,96.66666667,3.333333333,0,0.933758587,0.021924322,0.146024461,6.461172067,35.43745867,109.9297827,171.1756858,-61.24590309,1.22144203,1.901952065,-0.680510034,100.1064008,1.112293342,91.06394855,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,1,1,0.966666667,0.02464289,0.97535711,0.033333333,0.965006386,0.966666667,0.965432925,0.950170141,0.983705656,0.949001821,0.90735786,0.966666667,0,0,0,0,0,0,50626,142531,39883,97.77777778,33.7037037,?,,,
Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
resultfinal8,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002516119,0.004418097,0.743555869,1.075523174,110.5866366,0.497591341,110.0890453,1.215237765,0.005468037,1.209769728,110.0890453,1.209769728,99.55004388,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0.015625,0,15.625,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002516119,0.004418097,0.743555869,1.075523174,110.5866366,0.497591341,110.0890453,1.215237765,0.005468037,1.209769728,110.0890453,1.209769728,99.55004388,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.933866279,0.024156878,0.141492844,7.138766793,34.44442997,110.5866366,2153.354383,-2042.767746,1.215237765,23.66323497,-22.44799721,101.7711582,1.118364376,92.02844153,1,58,0.060606061,2,0.939393939,31,0,0,0.966666667,1,0.983050847,0.952932741,0.984848485,0.983050847,0.967032967,0.03954379,0.96045621,0.032967033,0.967765568,0.967032967,0.966779661,0.94275931,0.977750912,0.95965819,0.933397902,0.967032967,0.004,0,0,0,0,0,32535,142390,40024,96.7032967,34.06593407,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
resultfinal8,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.913167939,0.028281796,0.157202649,8.357750014,38.26875975,110.5866366,3224.159522,-3113.572885,1.215237765,35.43032442,-34.21508665,101.7463556,1.11809182,92.00601334,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.976227795,0.976803518,0.956043956,0.029020979,0.970979021,0.043956044,0.956043956,0.956043956,0.956043956,0.927022977,0.972932653,0.957655687,0.9209928,0.956043956,0.004,0,0.015625,0,15.625,0,31323,142390,40024,96.7032967,34.06593407,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956912879,0.018812536,0.108627396,5.559423191,26.44380194,110.5866366,1077.46051,-966.8738735,1.215237765,11.84022539,-10.62498762,105.0183528,1.154047833,94.96477694,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.990856844,0.993747632,0.978021978,0.005311355,0.994688645,0.021978022,0.978428978,0.978021978,0.97807787,0.965709668,0.993499266,0.983746819,0.943193093,0.978021978,0.004,0,0,0,0,0,31323,142390,40024,98.9010989,34.7985348,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978024632,0.009717957,0.063932926,2.871820984,15.56356598,110.5866366,2.642854288,107.9437823,1.215237765,0.029042355,1.18619541,107.9437823,1.18619541,97.6101504,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,1,1,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988635296,0.978800752,1,1,0.971509972,0.989010989,0.004,0,0,0,0,0,31727,142390,40024,100,34.06593407,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002516119,0.004418097,0.743555869,1.075523174,110.5866366,0.497591341,110.0890453,1.215237765,0.005468037,1.209769728,110.0890453,1.209769728,99.55004388,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.97870847,0.009686431,0.0842567,2.843436165,20.35774864,111.7337764,6.374012779,105.3597637,1.227843697,0.070044096,1.157799601,108.9769183,1.197548553,97.53265467,1,57,0,0,1,34,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989273619,0.986807592,0.998941163,0.988122172,0.97148847,0.989010989,0,0,0,0,0,0,31727,142390,40024,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978448276,0.010587637,0.08423493,3.12021252,20.44227271,109.9297827,6.579935162,103.3498476,1.22144203,0.073110391,1.14833164,107.1959131,1.191065701,97.51307645,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.998139288,0.99808114,0.988888889,9.37E-04,0.999062918,0.011111111,0.990277778,0.988888889,0.989210095,0.979656364,0.998353008,0.9890625,0.974827925,0.988888889,0,0,0,0,0,0,31323,142531,39883,98.88888889,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956043956,0.016416416,0.121735174,4.837973659,29.54289433,109.9297827,2148.312538,-2038.382755,1.22144203,23.87013931,-22.64869728,103.5313766,1.150348629,94.17955176,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,0.969962786,0.974289171,0.977777778,0.020129001,0.979870999,0.022222222,0.977969349,0.977777778,0.977717154,0.965084701,0.960787341,0.956044517,0.942946454,0.977777778,0,0,0,0,0,0,32131,142531,39883,97.77777778,33.33333333,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
resultfinal8,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002516119,0.004418097,0.743555869,1.075523174,110.5866366,0.497591341,110.0890453,1.215237765,0.005468037,1.209769728,110.0890453,1.209769728,99.55004388,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0.015625,0,15.625,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.934875954,0.023397791,0.147429525,6.914443787,35.88963108,110.5866366,2154.211898,-2043.625261,1.215237765,23.67265822,-22.45742045,102.1148927,1.122141678,92.33926978,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.976227795,0.976803518,0.967032967,0.024625375,0.975374625,0.032967033,0.967032967,0.967032967,0.967032967,0.942407592,0.976106586,0.952755215,0.933813313,0.967032967,0.004,0,0,0,0,0,31727,142390,40024,96.7032967,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
